STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,LABOUR_FORCE_STATUS,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,8.092,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,7.243,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,6.22,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,7.86,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,7.944,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,7.211,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,7.832,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,7.737,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y70T74,,POP,,2022,,6.07,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y75T79,,POP,,2022,,4.247,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,8.112,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,USA,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,8.46,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,G7,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,7.748,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,G7,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,7.079,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU19OECD,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,7.75,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,_U,,POP,,2022,,0.007,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,9.656,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y_GE70,,POP,,2022,,9.648,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,6.984,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,4.885,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,6.044,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,9.432,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,8.463,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,9.342,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,9.873,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y50T54,,POP,,2022,,7.591,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,9.713,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BRA,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,8.369,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,7.148,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,8.758,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,4.831,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,4.861,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y70T74,,POP,,2022,,8.61,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,6.523,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,8.468,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,4.478,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,8.507,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y75T79,,POP,,2022,,6.763,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y50T54,,POP,,2022,,8.233,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,7.749,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BGR,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,7.759,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,8.903,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,4.902,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,6.625,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,7.892,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,6.207,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y50T54,,POP,,2022,,6.615,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y75T79,,POP,,2022,,5.112,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,9.687,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,6.459,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y70T74,,POP,,2022,,6.389,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,9.021,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,7.052,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,10.59,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y75T79,,POP,,2022,,5.03,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,5.788,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,8.192,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,7.299,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,8.666,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,8.8,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y50T54,,POP,,2022,,9.844,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,7.236,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y70T74,,POP,,2022,,6.978,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,7.514,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,5.88,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,6.005,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ROU,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,6.146,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,5.059,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y70T74,,POP,,2022,,6.204,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,8.281,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,9.302,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,9.364,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,6.363,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,8.549,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y_GE75,,POP,,2022,,9.32,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,7.953,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y50T54,,POP,,2022,,7.195,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,7.939,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,5.416,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,RUS,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,9.057,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y55T59,,POP,,2022,,5.54,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y35T39,,POP,,2022,,10.147,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y_GE70,,POP,,2022,,6.574,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y25T29,,POP,,2022,,11.63,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y50T54,,POP,,2022,,6.759,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y30T34,,POP,,2022,,11.001,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y20T24,,POP,,2022,,11.314,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y45T49,,POP,,2022,,8.088,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y15T19,,POP,,2022,,11.151,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y60T64,,POP,,2022,,4.774,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y40T44,,POP,,2022,,8.889,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,ZAF,,POP,,PT_POP_SUB,,F,,Y65T69,,POP,,2022,,4.132,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y_GE65,,UNE,,2022,,2.072,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,11.142,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,8.84,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.322,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,10.73,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,10.78,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,9.413,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,11.967,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,0.453,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,11.333,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,13.305,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUT,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,11.716,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,13.831,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.347,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,6.687,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,14.077,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,8.873,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,7.98,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,5.332,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,6.579,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,14.824,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,5.762,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,15.677,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,BEL,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.031,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,3.591,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.872,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,18.026,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,8.924,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,14.139,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,6.032,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,10.823,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,3.761,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y75T79,,UNE,,2022,,0.201,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.38,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,14.861,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,10.648,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CHL,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,7.724,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.73,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y75T79,,UNE,,2022,,0.049,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,11.693,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,3.828,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,13.701,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,1.637,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,5.85,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,6.872,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,9.799,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.304,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,8.029,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,17.327,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,COL,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,20.182,,A,,,,1,
